Quantity,Unit_Price,Discount,Year,Month,Quarter,Day,Day_of_Week_Number,Gross_Sales,Discount_Amount,Net_Unit_Price,Category,Region,Sales
4,1794.67,0.1,2024,6,2,5,2,7178.68,717.868,1615.2025,Office Supplies,North,6460.81
2,22223.17,0.05,2024,6,2,5,2,44446.34,2222.317,21112.01,Electronics,West,42224.02
1,7134.66,0.1,2024,6,2,5,2,7134.66,713.466,6421.19,Furniture,East,6421.19
5,247.96,0.15,2024,6,2,5,2,1239.8,185.97,210.766,Stationery,East,1053.83
2,1795.71,0.15,2024,6,2,5,2,3591.42,538.713,1526.355,Office Supplies,North,3052.71
4,1907.97,0.05,2024,6,2,5,2,7631.88,381.59400000000005,1812.5725,Office Supplies,South,7250.29
2,6936.64,0.2,2024,6,2,6,3,13873.28,2774.6560000000004,5549.31,Furniture,Central,11098.62
1,446.53,0.1,2024,6,2,6,3,446.53,44.653,401.88,Stationery,East,401.88
1,31783.66,0.05,2024,6,2,6,3,31783.66,1589.183,30194.48,Electronics,Central,30194.48
3,22688.13,0.05,2024,6,2,6,3,68064.39,3403.2195,21553.72333333333,Electronics,South,64661.17
1,27913.39,0.05,2024,6,2,6,3,27913.39,1395.6695,26517.72,Electronics,West,26517.72
3,3201.17,0.15,2024,6,2,6,3,9603.51,1440.5265,2720.9933333333333,Accessories,East,8162.98
2,444.02,0.0,2024,6,2,6,3,888.04,0.0,444.02,Stationery,North,888.04
5,13222.14,0.0,2024,6,2,7,4,66110.7,0.0,13222.14,Office Supplies,East,66110.7
3,6472.51,0.0,2024,6,2,7,4,19417.53,0.0,6472.509999999999,Accessories,East,19417.53
1,60095.12,0.15,2024,6,2,7,4,60095.12,9014.268,51080.85,Electronics,North,51080.85
1,4722.44,0.05,2024,6,2,7,4,4722.44,236.12199999999999,4486.32,Accessories,East,4486.32
4,65865.77,0.0,2024,6,2,7,4,263463.08,0.0,65865.77,Electronics,West,263463.08
1,66642.18,0.15,2024,6,2,7,4,66642.18,9996.327,56645.85,Electronics,Central,56645.85
2,247.5,0.1,2024,6,2,7,4,495.0,49.5,222.75,Stationery,West,445.5
3,1829.84,0.15,2024,6,2,7,4,5489.5199999999995,823.4279999999999,1555.3633333333335,Stationery,Central,4666.09
1,3279.69,0.0,2024,6,2,7,4,3279.69,0.0,3279.69,Accessories,West,3279.69
2,887.5,0.0,2024,6,2,8,5,1775.0,0.0,887.5,Office Supplies,East,1775.0
2,68614.84,0.1,2024,6,2,8,5,137229.68,13722.968,61753.355,Electronics,West,123506.71
3,447.31,0.25,2024,6,2,8,5,1341.93,335.4825,335.48333333333335,Stationery,South,1006.45
6,1767.16,0.0,2024,6,2,8,5,10602.960000000001,0.0,1767.1599999999999,Office Supplies,Central,10602.96
5,63709.76,0.0,2024,6,2,8,5,318548.8,0.0,63709.759999999995,Electronics,West,318548.8
2,19881.83,0.0,2024,6,2,8,5,39763.66,0.0,19881.83,Electronics,East,39763.66
6,6455.1,0.1,2024,6,2,8,5,38730.600000000006,3873.060000000001,5809.59,Accessories,South,34857.54
6,7034.3,0.1,2024,6,2,8,5,42205.8,4220.580000000001,6330.87,Furniture,West,37985.22
4,1788.23,0.05,2024,6,2,8,5,7152.92,357.646,1698.8175,Stationery,Central,6795.27
2,12396.11,0.15,2024,6,2,8,5,24792.22,3718.833,10536.695,Office Supplies,East,21073.39
3,1921.16,0.25,2024,6,2,8,5,5763.4800000000005,1440.8700000000001,1440.87,Stationery,East,4322.61
1,958.24,0.1,2024,6,2,8,5,958.24,95.82400000000001,862.42,Office Supplies,Central,862.42
1,4519.16,0.1,2024,6,2,8,5,4519.16,451.916,4067.24,Accessories,West,4067.24
2,1769.38,0.05,2024,6,2,9,6,3538.76,176.93800000000002,1680.91,Stationery,East,3361.82
1,6336.63,0.05,2024,6,2,9,6,6336.63,316.8315,6019.8,Accessories,East,6019.8
2,248.05,0.05,2024,6,2,9,6,496.1,24.805000000000003,235.65,Stationery,North,471.3
4,232.59,0.0,2024,6,2,9,6,930.36,0.0,232.59,Stationery,Central,930.36
6,80729.01,0.0,2024,6,2,9,6,484374.05999999994,0.0,80729.01,Electronics,East,484374.06
2,1863.27,0.05,2024,6,2,9,6,3726.54,186.327,1770.105,Stationery,North,3540.21
3,8296.68,0.15,2024,6,2,9,6,24890.04,3733.506,7052.176666666666,Furniture,Central,21156.53
1,1726.71,0.05,2024,6,2,9,6,1726.71,86.33550000000001,1640.37,Stationery,East,1640.37
1,430.46,0.0,2024,6,2,10,0,430.46,0.0,430.46,Stationery,West,430.46
4,5613.86,0.05,2024,6,2,10,0,22455.44,1122.772,5333.1675,Furniture,South,21332.67
2,249.04,0.0,2024,6,2,10,0,498.08,0.0,249.04,Stationery,Central,498.08
2,5482.43,0.0,2024,6,2,10,0,10964.86,0.0,5482.43,Furniture,South,10964.86
4,870.24,0.0,2024,6,2,10,0,3480.96,0.0,870.24,Office Supplies,East,3480.96
3,8001.37,0.0,2024,6,2,10,0,24004.11,0.0,8001.37,Furniture,Central,24004.11
2,12528.01,0.1,2024,6,2,10,0,25056.02,2505.6020000000003,11275.21,Office Supplies,West,22550.42
1,13242.18,0.1,2024,6,2,10,0,13242.18,1324.218,11917.96,Office Supplies,South,11917.96
2,28096.19,0.0,2024,6,2,11,1,56192.38,0.0,28096.19,Electronics,East,56192.38
2,5361.8,0.0,2024,6,2,11,1,10723.6,0.0,5361.8,Furniture,South,10723.6
4,12106.17,0.0,2024,6,2,11,1,48424.68,0.0,12106.17,Office Supplies,East,48424.68
1,6642.9,0.1,2024,6,2,11,1,6642.9,664.29,5978.61,Accessories,North,5978.61
1,1705.33,0.15,2024,6,2,11,1,1705.33,255.79949999999997,1449.53,Stationery,Central,1449.53
1,65071.68,0.2,2024,6,2,11,1,65071.68,13014.336000000001,52057.34,Electronics,East,52057.34
2,67271.34,0.1,2024,6,2,11,1,134542.68,13454.268,60544.205,Electronics,West,121088.41
2,1791.18,0.15,2024,6,2,11,1,3582.36,537.354,1522.505,Furniture,East,3045.01
1,3281.85,0.0,2024,6,2,11,1,3281.85,0.0,3281.85,Accessories,Central,3281.85
2,246.26,0.0,2024,6,2,11,1,492.52,0.0,246.26,Stationery,West,492.52
3,4628.86,0.0,2024,6,2,11,1,13886.579999999998,0.0,4628.86,Accessories,North,13886.58
1,82936.66,0.0,2024,6,2,11,1,82936.66,0.0,82936.66,Electronics,South,82936.66
3,3076.08,0.0,2024,6,2,11,1,9228.24,0.0,3076.08,Accessories,South,9228.24
3,252.18,0.2,2024,6,2,11,1,756.54,151.308,201.74333333333334,Stationery,Central,605.23
4,4709.08,0.2,2024,6,2,11,1,18836.32,3767.264,3767.265,Accessories,South,15069.06
2,1707.78,0.0,2024,6,2,11,1,3415.56,0.0,1707.78,Office Supplies,West,3415.56
7,1731.67,0.15,2024,6,2,12,2,12121.69,1818.2535,1471.92,Office Supplies,Central,10303.44
1,28289.22,0.15,2024,6,2,12,2,28289.22,4243.383,24045.84,Electronics,South,24045.84
5,461.27,0.0,2024,6,2,12,2,2306.35,0.0,461.27,Stationery,East,2306.35
7,5852.24,0.05,2024,6,2,12,2,40965.68,2048.284,5559.628571428571,Furniture,West,38917.4
1,12175.35,0.05,2024,6,2,12,2,12175.35,608.7675,11566.58,Office Supplies,East,11566.58
8,27884.52,0.05,2024,6,2,12,2,223076.16,11153.808,26490.29375,Electronics,East,211922.35
1,1750.74,0.05,2024,6,2,12,2,1750.74,87.537,1663.2,Office Supplies,West,1663.2
2,22063.98,0.0,2024,6,2,12,2,44127.96,0.0,22063.98,Electronics,North,44127.96
3,1737.98,0.15,2024,6,2,12,2,5213.9400000000005,782.091,1477.2833333333335,Stationery,South,4431.85
3,4350.81,0.1,2024,6,2,12,2,13052.43,1305.2430000000002,3915.73,Accessories,Central,11747.19
4,65860.7,0.1,2024,6,2,12,2,263442.8,26344.28,59274.63,Electronics,North,237098.52
3,5638.44,0.1,2024,6,2,13,3,16915.32,1691.5320000000002,5074.596666666667,Furniture,North,15223.79
2,8906.77,0.15,2024,6,2,13,3,17813.54,2672.031,7570.755,Furniture,East,15141.51
1,905.2,0.15,2024,6,2,13,3,905.2,135.78,769.42,Office Supplies,South,769.42
3,23234.39,0.25,2024,6,2,13,3,69703.17,17425.7925,17425.79333333333,Electronics,North,52277.38
8,9149.12,0.0,2024,6,2,13,3,73192.96,0.0,9149.12,Furniture,Central,73192.96
1,33644.47,0.15,2024,6,2,13,3,33644.47,5046.6705,28597.8,Electronics,South,28597.8
4,249.45,0.05,2024,6,2,13,3,997.8,49.89,236.9775,Stationery,South,947.91
2,892.72,0.05,2024,6,2,13,3,1785.44,89.272,848.085,Office Supplies,South,1696.17
3,86415.11,0.1,2024,6,2,13,3,259245.33000000002,25924.533000000003,77773.59999999999,Electronics,West,233320.8
2,7190.94,0.2,2024,6,2,13,3,14381.88,2876.376,5752.75,Furniture,East,11505.5
7,922.82,0.15,2024,6,2,13,3,6459.740000000001,968.961,784.3971428571429,Office Supplies,North,5490.78
7,1758.57,0.0,2024,6,2,13,3,12309.99,0.0,1758.57,Stationery,South,12309.99
2,87894.23,0.05,2024,6,2,14,4,175788.46,8789.423,83499.52,Electronics,North,166999.04
4,21823.97,0.0,2024,6,2,14,4,87295.88,0.0,21823.97,Electronics,East,87295.88
1,909.62,0.15,2024,6,2,14,4,909.62,136.44299999999998,773.18,Office Supplies,West,773.18
8,83511.4,0.2,2024,6,2,14,4,668091.2,133618.24,66809.12,Electronics,East,534472.96
3,1766.95,0.0,2024,6,2,14,4,5300.85,0.0,1766.95,Furniture,North,5300.85
6,66853.55,0.0,2024,6,2,14,4,401121.30000000005,0.0,66853.55,Electronics,West,401121.3
3,1820.48,0.05,2024,6,2,14,4,5461.4400000000005,273.07200000000006,1729.4566666666667,Furniture,North,5188.37
1,1890.99,0.0,2024,6,2,14,4,1890.99,0.0,1890.99,Furniture,South,1890.99
3,27795.94,0.05,2024,6,2,14,4,83387.81999999999,4169.391,26406.14333333333,Electronics,Central,79218.43
4,68195.71,0.0,2024,6,2,14,4,272782.84,0.0,68195.71,Electronics,West,272782.84
1,22806.07,0.15,2024,6,2,14,4,22806.07,3420.9105,19385.16,Electronics,Central,19385.16
2,862.74,0.0,2024,6,2,14,4,1725.48,0.0,862.74,Office Supplies,South,1725.48
1,1746.88,0.1,2024,6,2,14,4,1746.88,174.68800000000002,1572.19,Furniture,North,1572.19
8,8119.03,0.05,2024,6,2,15,5,64952.24,3247.612,7713.07875,Furniture,East,61704.63
3,8452.36,0.0,2024,6,2,15,5,25357.08,0.0,8452.36,Furniture,West,25357.08
2,32312.42,0.1,2024,6,2,15,5,64624.84,6462.484,29081.18,Electronics,South,58162.36
1,29180.03,0.15,2024,6,2,15,5,29180.03,4377.0045,24803.03,Electronics,East,24803.03
1,4412.77,0.15,2024,6,2,15,5,4412.77,661.9155000000001,3750.85,Accessories,East,3750.85
2,8662.01,0.05,2024,6,2,15,5,17324.02,866.201,8228.91,Furniture,East,16457.82
8,6534.8,0.0,2024,6,2,15,5,52278.4,0.0,6534.8,Accessories,West,52278.4
1,6300.29,0.15,2024,6,2,15,5,6300.29,945.0435,5355.25,Accessories,East,5355.25
3,1857.48,0.1,2024,6,2,15,5,5572.4400000000005,557.244,1671.7333333333333,Stationery,Central,5015.2
7,1848.72,0.15,2024,6,2,16,6,12941.04,1941.156,1571.4114285714284,Furniture,West,10999.88
2,1763.47,0.1,2024,6,2,16,6,3526.94,352.694,1587.125,Furniture,North,3174.25
1,83687.4,0.0,2024,6,2,16,6,83687.4,0.0,83687.4,Electronics,East,83687.4
3,12261.62,0.2,2024,6,2,16,6,36784.86,7356.972000000001,9809.296666666667,Office Supplies,North,29427.89
2,447.52,0.05,2024,6,2,16,6,895.04,44.752,425.145,Stationery,West,850.29
6,8738.23,0.1,2024,6,2,16,6,52429.38,5242.938,7864.406666666667,Furniture,South,47186.44
2,67634.35,0.0,2024,6,2,16,6,135268.7,0.0,67634.35,Electronics,West,135268.7
2,25873.07,0.25,2024,6,2,16,6,51746.14,12936.535,19404.8,Electronics,West,38809.6
8,4657.97,0.1,2024,6,2,16,6,37263.76,3726.376,4192.1725,Accessories,West,33537.38
3,5367.68,0.1,2024,6,2,16,6,16103.04,1610.304,4830.913333333333,Furniture,North,14492.74
4,5387.05,0.15,2024,6,2,16,6,21548.2,3232.23,4578.9925,Furniture,North,18315.97
4,6263.49,0.0,2024,6,2,17,0,25053.96,0.0,6263.49,Accessories,South,25053.96
1,260.1,0.0,2024,6,2,17,0,260.1,0.0,260.1,Stationery,East,260.1
1,8641.81,0.1,2024,6,2,17,0,8641.81,864.181,7777.63,Furniture,West,7777.63
1,5174.87,0.15,2024,6,2,17,0,5174.87,776.2305,4398.64,Furniture,East,4398.64
5,1785.77,0.1,2024,6,2,17,0,8928.85,892.8850000000001,1607.192,Office Supplies,West,8035.96
2,3119.97,0.05,2024,6,2,17,0,6239.94,311.997,2963.97,Accessories,South,5927.94
5,32386.88,0.05,2024,6,2,17,0,161934.4,8096.72,30767.536,Electronics,North,153837.68
2,6750.55,0.25,2024,6,2,17,0,13501.1,3375.275,5062.915,Accessories,East,10125.83
1,8111.81,0.05,2024,6,2,17,0,8111.81,405.5905,7706.22,Furniture,North,7706.22
1,7277.43,0.15,2024,6,2,18,1,7277.43,1091.6145,6185.82,Furniture,South,6185.82
1,242.36,0.0,2024,6,2,18,1,242.36,0.0,242.36,Stationery,East,242.36
8,1667.64,0.0,2024,6,2,18,1,13341.12,0.0,1667.64,Furniture,West,13341.12
4,250.32,0.0,2024,6,2,18,1,1001.28,0.0,250.32,Stationery,West,1001.28
3,1753.75,0.15,2024,6,2,18,1,5261.25,789.1875,1490.6866666666667,Office Supplies,Central,4472.06
2,3340.77,0.1,2024,6,2,18,1,6681.54,668.154,3006.695,Accessories,East,6013.39
2,4463.28,0.2,2024,6,2,18,1,8926.56,1785.312,3570.625,Accessories,South,7141.25
1,23332.39,0.1,2024,6,2,18,1,23332.39,2333.239,20999.15,Electronics,Central,20999.15
3,84646.32,0.1,2024,6,2,19,2,253938.96000000002,25393.896000000004,76181.68666666666,Electronics,South,228545.06
1,7129.08,0.25,2024,6,2,19,2,7129.08,1782.27,5346.81,Furniture,West,5346.81
2,4593.43,0.1,2024,6,2,19,2,9186.86,918.6860000000001,4134.085,Accessories,West,8268.17
4,63244.03,0.0,2024,6,2,19,2,252976.12,0.0,63244.03,Electronics,West,252976.12
4,242.23,0.0,2024,6,2,19,2,968.92,0.0,242.23,Stationery,West,968.92
3,1796.74,0.05,2024,6,2,19,2,5390.22,269.511,1706.9033333333334,Office Supplies,East,5120.71
3,1752.71,0.1,2024,6,2,19,2,5258.13,525.813,1577.4399999999998,Office Supplies,West,4732.32
2,450.05,0.1,2024,6,2,19,2,900.1,90.01,405.045,Stationery,North,810.09
3,12590.55,0.0,2024,6,2,19,2,37771.649999999994,0.0,12590.550000000001,Office Supplies,North,37771.65
6,21610.95,0.05,2024,6,2,19,2,129665.70000000001,6483.285000000001,20530.403333333332,Electronics,West,123182.42
1,8398.18,0.1,2024,6,2,20,3,8398.18,839.8180000000001,7558.36,Furniture,East,7558.36
2,29466.88,0.05,2024,6,2,20,3,58933.76,2946.688,27993.535,Electronics,North,55987.07
3,21917.37,0.1,2024,6,2,20,3,65752.11,6575.211,19725.633333333335,Electronics,Central,59176.9
2,5358.69,0.15,2024,6,2,20,3,10717.38,1607.6069999999997,4554.885,Furniture,South,9109.77
4,937.89,0.05,2024,6,2,20,3,3751.56,187.578,890.995,Office Supplies,West,3563.98
4,7697.51,0.1,2024,6,2,20,3,30790.04,3079.0040000000004,6927.76,Furniture,West,27711.04
4,916.8,0.1,2024,6,2,20,3,3667.2,366.72,825.12,Office Supplies,West,3300.48
3,23401.36,0.0,2024,6,2,20,3,70204.08,0.0,23401.36,Electronics,South,70204.08
4,1718.03,0.05,2024,6,2,20,3,6872.12,343.606,1632.1275,Furniture,West,6528.51
4,12689.15,0.1,2024,6,2,20,3,50756.6,5075.66,11420.235,Office Supplies,West,45680.94
2,8988.6,0.15,2024,6,2,20,3,17977.2,2696.58,7640.31,Furniture,East,15280.62
2,12679.05,0.15,2024,6,2,20,3,25358.1,3803.7149999999997,10777.19,Office Supplies,Central,21554.38
2,450.36,0.2,2024,6,2,20,3,900.72,180.144,360.29,Stationery,South,720.58
4,926.88,0.0,2024,6,2,21,4,3707.52,0.0,926.88,Office Supplies,North,3707.52
1,63964.3,0.1,2024,6,2,21,4,63964.3,6396.43,57567.87,Electronics,South,57567.87
1,1740.02,0.0,2024,6,2,21,4,1740.02,0.0,1740.02,Furniture,East,1740.02
2,457.09,0.05,2024,6,2,21,4,914.18,45.709,434.235,Stationery,West,868.47
3,34035.77,0.1,2024,6,2,21,4,102107.31,10210.731,30632.193333333333,Electronics,East,91896.58
1,1777.76,0.0,2024,6,2,21,4,1777.76,0.0,1777.76,Office Supplies,South,1777.76
1,3304.23,0.1,2024,6,2,21,4,3304.23,330.423,2973.81,Accessories,West,2973.81
1,86346.02,0.2,2024,6,2,21,4,86346.02,17269.204,69076.82,Electronics,North,69076.82
5,28920.35,0.1,2024,6,2,21,4,144601.75,14460.175000000001,26028.316,Electronics,Central,130141.58
7,4687.53,0.0,2024,6,2,22,5,32812.71,0.0,4687.53,Accessories,West,32812.71
1,248.58,0.0,2024,6,2,22,5,248.58,0.0,248.58,Stationery,South,248.58
5,34861.77,0.2,2024,6,2,22,5,174308.84999999998,34861.77,27889.415999999997,Electronics,West,139447.08
1,4396.23,0.0,2024,6,2,22,5,4396.23,0.0,4396.23,Accessories,West,4396.23
3,7288.39,0.15,2024,6,2,22,5,21865.170000000002,3279.7755,6195.13,Furniture,Central,18585.39
4,1868.53,0.25,2024,6,2,23,6,7474.12,1868.53,1401.3975,Office Supplies,East,5605.59
1,895.68,0.2,2024,6,2,23,6,895.68,179.136,716.54,Office Supplies,North,716.54
2,31464.75,0.15,2024,6,2,23,6,62929.5,9439.425,26745.04,Electronics,East,53490.08
3,1780.56,0.2,2024,6,2,23,6,5341.68,1068.336,1424.4466666666667,Furniture,East,4273.34
4,245.3,0.15,2024,6,2,23,6,981.2,147.18,208.505,Stationery,Central,834.02
1,8478.71,0.0,2024,6,2,23,6,8478.71,0.0,8478.71,Furniture,West,8478.71
1,35024.07,0.05,2024,6,2,23,6,35024.07,1751.2035,33272.87,Electronics,West,33272.87
4,3146.87,0.1,2024,6,2,23,6,12587.48,1258.748,2832.1825,Accessories,North,11328.73
2,1775.25,0.05,2024,6,2,23,6,3550.5,177.525,1686.49,Office Supplies,North,3372.98
2,61542.08,0.1,2024,6,2,23,6,123084.16,12308.416000000001,55387.87,Electronics,North,110775.74
2,30869.79,0.0,2024,6,2,23,6,61739.58,0.0,30869.79,Electronics,South,61739.58
5,63658.07,0.25,2024,6,2,23,6,318290.35,79572.5875,47743.552,Electronics,South,238717.76
2,27839.02,0.0,2024,6,2,23,6,55678.04,0.0,27839.02,Electronics,West,55678.04
4,1850.64,0.05,2024,6,2,23,6,7402.56,370.12800000000004,1758.1075,Office Supplies,West,7032.43
1,68075.65,0.2,2024,6,2,23,6,68075.65,13615.13,54460.52,Electronics,East,54460.52
1,3265.83,0.0,2024,6,2,23,6,3265.83,0.0,3265.83,Accessories,South,3265.83
2,27920.8,0.0,2024,6,2,24,0,55841.6,0.0,27920.8,Electronics,South,55841.6
6,1788.34,0.0,2024,6,2,24,0,10730.039999999999,0.0,1788.3400000000001,Stationery,West,10730.04
1,81686.8,0.0,2024,6,2,24,0,81686.8,0.0,81686.8,Electronics,West,81686.8
7,461.78,0.15,2024,6,2,24,0,3232.46,484.86899999999997,392.5128571428572,Stationery,East,2747.59
2,28300.93,0.1,2024,6,2,24,0,56601.86,5660.186000000001,25470.835,Electronics,East,50941.67
2,3254.31,0.1,2024,6,2,24,0,6508.62,650.8620000000001,2928.88,Accessories,Central,5857.76
4,32537.82,0.0,2024,6,2,24,0,130151.28,0.0,32537.82,Electronics,East,130151.28
2,65719.86,0.2,2024,6,2,24,0,131439.72,26287.944000000003,52575.89,Electronics,North,105151.78
5,81000.96,0.1,2024,6,2,24,0,405004.80000000005,40500.48000000001,72900.864,Electronics,South,364504.32
2,4674.84,0.0,2024,6,2,24,0,9349.68,0.0,4674.84,Accessories,Central,9349.68
1,3062.67,0.25,2024,6,2,24,0,3062.67,765.6675,2297.0,Accessories,North,2297.0
4,454.16,0.1,2024,6,2,24,0,1816.64,181.66400000000002,408.745,Stationery,West,1634.98
5,12271.03,0.0,2024,6,2,24,0,61355.15,0.0,12271.03,Office Supplies,West,61355.15
1,7384.24,0.1,2024,6,2,25,1,7384.24,738.424,6645.82,Furniture,South,6645.82
1,242.32,0.15,2024,6,2,25,1,242.32,36.348,205.97,Stationery,Central,205.97
1,3272.49,0.1,2024,6,2,25,1,3272.49,327.249,2945.24,Accessories,South,2945.24
1,897.85,0.15,2024,6,2,25,1,897.85,134.6775,763.17,Office Supplies,West,763.17
1,1731.61,0.1,2024,6,2,25,1,1731.61,173.161,1558.45,Stationery,North,1558.45
1,250.13,0.2,2024,6,2,25,1,250.13,50.026,200.1,Stationery,Central,200.1
3,1779.19,0.2,2024,6,2,25,1,5337.57,1067.514,1423.3533333333335,Office Supplies,West,4270.06
7,1809.9,0.15,2024,6,2,25,1,12669.300000000001,1900.395,1538.4142857142856,Furniture,West,10768.9
3,22481.85,0.1,2024,6,2,25,1,67445.54999999999,6744.554999999999,20233.663333333334,Electronics,West,60700.99
4,8149.0,0.0,2024,6,2,25,1,32596.0,0.0,8149.0,Furniture,South,32596.0
1,12721.44,0.1,2024,6,2,25,1,12721.44,1272.1440000000002,11449.3,Office Supplies,West,11449.3
1,85878.92,0.05,2024,6,2,25,1,85878.92,4293.946,81584.97,Electronics,Central,81584.97
2,6548.85,0.05,2024,6,2,26,2,13097.7,654.8850000000001,6221.41,Accessories,North,12442.82
4,67971.65,0.15,2024,6,2,26,2,271886.6,40782.99,57775.9025,Electronics,North,231103.61
2,22660.0,0.05,2024,6,2,26,2,45320.0,2266.0,21527.0,Electronics,North,43054.0
2,1794.01,0.05,2024,6,2,26,2,3588.02,179.401,1704.31,Furniture,West,3408.62
2,82537.99,0.2,2024,6,2,26,2,165075.98,33015.196,66030.39,Electronics,South,132060.78
5,64742.33,0.15,2024,6,2,26,2,323711.65,48556.747500000005,55030.98,Electronics,North,275154.9
1,12519.91,0.0,2024,6,2,26,2,12519.91,0.0,12519.91,Office Supplies,Central,12519.91
7,887.01,0.05,2024,6,2,26,2,6209.07,310.4535,842.66,Office Supplies,South,5898.62
7,1737.16,0.2,2024,6,2,27,3,12160.12,2432.0240000000003,1389.7285714285715,Office Supplies,North,9728.1
1,7077.18,0.15,2024,6,2,27,3,7077.18,1061.577,6015.6,Furniture,South,6015.6
3,4515.89,0.05,2024,6,2,27,3,13547.670000000002,677.3835000000001,4290.096666666667,Accessories,East,12870.29
1,5607.74,0.15,2024,6,2,27,3,5607.74,841.161,4766.58,Furniture,North,4766.58
5,944.83,0.1,2024,6,2,27,3,4724.150000000001,472.4150000000001,850.348,Office Supplies,Central,4251.74
1,66836.83,0.0,2024,6,2,27,3,66836.83,0.0,66836.83,Electronics,North,66836.83
1,881.74,0.1,2024,6,2,27,3,881.74,88.174,793.57,Office Supplies,West,793.57
1,8416.08,0.1,2024,6,2,27,3,8416.08,841.6080000000001,7574.47,Furniture,South,7574.47
4,84321.94,0.0,2024,6,2,28,4,337287.76,0.0,84321.94,Electronics,South,337287.76
3,88046.3,0.0,2024,6,2,28,4,264138.9,0.0,88046.3,Electronics,West,264138.9
4,22703.72,0.1,2024,6,2,28,4,90814.88,9081.488000000001,20433.3475,Electronics,East,81733.39
4,6634.11,0.0,2024,6,2,28,4,26536.44,0.0,6634.11,Furniture,North,26536.44
3,4519.48,0.1,2024,6,2,28,4,13558.439999999999,1355.844,4067.5333333333333,Accessories,West,12202.6
2,12464.47,0.0,2024,6,2,28,4,24928.94,0.0,12464.47,Office Supplies,East,24928.94
4,31569.41,0.05,2024,6,2,29,5,126277.64,6313.8820000000005,29990.94,Electronics,North,119963.76
2,4501.67,0.15,2024,6,2,29,5,9003.34,1350.501,3826.42,Accessories,South,7652.84
2,919.09,0.1,2024,6,2,29,5,1838.18,183.818,827.18,Office Supplies,East,1654.36
3,451.27,0.15,2024,6,2,29,5,1353.81,203.0715,383.58,Stationery,North,1150.74
2,4345.01,0.0,2024,6,2,29,5,8690.02,0.0,4345.01,Accessories,Central,8690.02
2,12510.86,0.0,2024,6,2,29,5,25021.72,0.0,12510.86,Office Supplies,East,25021.72
2,6402.69,0.05,2024,6,2,29,5,12805.38,640.269,6082.555,Accessories,Central,12165.11
1,7173.23,0.2,2024,6,2,29,5,7173.23,1434.646,5738.58,Furniture,West,5738.58
1,929.5,0.1,2024,6,2,29,5,929.5,92.95,836.55,Office Supplies,East,836.55
1,3362.08,0.15,2024,6,2,29,5,3362.08,504.31199999999995,2857.77,Accessories,East,2857.77
1,3190.55,0.2,2024,6,2,29,5,3190.55,638.1100000000001,2552.44,Accessories,North,2552.44
4,23175.79,0.1,2024,6,2,29,5,92703.16,9270.316,20858.21,Electronics,East,83432.84
2,6494.61,0.15,2024,6,2,29,5,12989.22,1948.3829999999998,5520.42,Furniture,East,11040.84
1,1935.49,0.25,2024,6,2,29,5,1935.49,483.8725,1451.62,Stationery,South,1451.62
3,7998.05,0.1,2024,6,2,29,5,23994.15,2399.4150000000004,7198.246666666667,Furniture,West,21594.74
1,1795.73,0.05,2024,6,2,29,5,1795.73,89.7865,1705.94,Stationery,East,1705.94
1,86670.36,0.05,2024,6,2,29,5,86670.36,4333.518,82336.84,Electronics,West,82336.84
7,244.21,0.2,2024,6,2,29,5,1709.47,341.894,195.3685714285714,Stationery,North,1367.58
4,6578.34,0.0,2024,6,2,29,5,26313.36,0.0,6578.34,Accessories,West,26313.36
1,5425.63,0.05,2024,6,2,29,5,5425.63,271.2815,5154.35,Furniture,South,5154.35
1,6141.64,0.05,2024,6,2,30,6,6141.64,307.08200000000005,5834.56,Accessories,East,5834.56
